Close price,Exchange Date
"2,071",26-Aug-2014
"2,054",27-Aug-2014
"2,075",28-Aug-2014
"2,057",29-Aug-2014
"2,031",01-Sep-2014
"2,002",02-Sep-2014
"2,000",03-Sep-2014
"1,997",04-Sep-2014
"1,997",05-Sep-2014
"2,008",08-Sep-2014
"2,021",09-Sep-2014
"2,027",10-Sep-2014
"2,016",11-Sep-2014
"2,044",12-Sep-2014
"2,038",15-Sep-2014
"2,010",16-Sep-2014
"2,045",17-Sep-2014
"2,065",18-Sep-2014
"2,105",19-Sep-2014
"2,136",22-Sep-2014
"2,110",23-Sep-2014
"2,168",24-Sep-2014
"2,140",25-Sep-2014
"2,124",26-Sep-2014
"2,121",29-Sep-2014
"2,110",30-Sep-2014
"2,028",01-Oct-2014
"1,994",02-Oct-2014
"1,995",03-Oct-2014
"2,007",06-Oct-2014
"1,986",07-Oct-2014
"1,978",08-Oct-2014
"1,983",09-Oct-2014
"2,053",10-Oct-2014
"1,998",13-Oct-2014
"2,035",14-Oct-2014
"2,064",15-Oct-2014
"2,021",16-Oct-2014
"2,034",17-Oct-2014
"2,028",20-Oct-2014
"2,023",21-Oct-2014
"2,029",22-Oct-2014
"2,031",23-Oct-2014
"1,984",24-Oct-2014
"1,933",27-Oct-2014
"1,899",28-Oct-2014
"1,915",29-Oct-2014
"1,930",30-Oct-2014
"1,910",31-Oct-2014
"1,889",03-Nov-2014
"1,900",04-Nov-2014
"1,896",05-Nov-2014
"1,915",06-Nov-2014
"1,927",07-Nov-2014
"1,929",10-Nov-2014
"1,941",11-Nov-2014
"1,902",12-Nov-2014
"1,889",13-Nov-2014
"1,881",14-Nov-2014
"1,897",17-Nov-2014
"1,889",18-Nov-2014
"1,896",19-Nov-2014
"1,895",20-Nov-2014
"1,894",21-Nov-2014
"1,916",24-Nov-2014
"1,895",25-Nov-2014
"1,929",26-Nov-2014
"1,944",27-Nov-2014
"1,924",28-Nov-2014
"1,959",01-Dec-2014
"1,949",02-Dec-2014
"1,938",03-Dec-2014
"1,950",04-Dec-2014
"1,978",05-Dec-2014
"1,980",08-Dec-2014
"1,999",09-Dec-2014
"1,999",10-Dec-2014
"1,922",11-Dec-2014
"1,909",12-Dec-2014
"1,907",15-Dec-2014
"1,928",16-Dec-2014
"1,939",17-Dec-2014
"1,969",18-Dec-2014
"1,988",19-Dec-2014
"1,991",22-Dec-2014
"1,991",23-Dec-2014
"1,989",24-Dec-2014
"1,982",29-Dec-2014
"1,986",30-Dec-2014
"1,980",31-Dec-2014
"1,987",02-Jan-2015
"2,012",05-Jan-2015
"2,000",06-Jan-2015
"2,016",07-Jan-2015
"2,046",08-Jan-2015
"2,037",09-Jan-2015
"2,055",12-Jan-2015
"2,051",13-Jan-2015
"2,049",14-Jan-2015
"2,044",15-Jan-2015
"2,031",16-Jan-2015
"2,034",19-Jan-2015
"2,019",20-Jan-2015
"1,986",21-Jan-2015
"1,961",22-Jan-2015
"1,937",23-Jan-2015
"1,919",26-Jan-2015
"1,914",27-Jan-2015
"1,902",28-Jan-2015
"1,900",29-Jan-2015
"1,905",30-Jan-2015
"1,893",02-Feb-2015
"1,912",03-Feb-2015
"1,921",04-Feb-2015
"1,934",05-Feb-2015
"1,957",06-Feb-2015
"2,008",09-Feb-2015
"1,993",10-Feb-2015
"2,009",11-Feb-2015
"2,016",12-Feb-2015
"2,018",13-Feb-2015
"2,005",16-Feb-2015
"2,024",17-Feb-2015
"2,029",18-Feb-2015
"2,025",19-Feb-2015
"2,038",20-Feb-2015
"2,042",23-Feb-2015
"2,048",24-Feb-2015
"2,000",25-Feb-2015
"2,019",26-Feb-2015
"2,035",27-Feb-2015
"2,037",02-Mar-2015
"2,045",03-Mar-2015
"2,051",04-Mar-2015
"2,051",05-Mar-2015
"2,032",06-Mar-2015
"2,018",09-Mar-2015
"1,988",10-Mar-2015
"1,966",11-Mar-2015
"1,982",12-Mar-2015
"1,991",13-Mar-2015
"1,977",16-Mar-2015
"1,968",17-Mar-2015
"1,949",18-Mar-2015
"1,923",19-Mar-2015
"1,945",20-Mar-2015
"1,920",23-Mar-2015
"1,948",24-Mar-2015
"1,951",25-Mar-2015
"1,940",26-Mar-2015
"1,921",27-Mar-2015
"1,903",30-Mar-2015
"1,901",31-Mar-2015
"1,920",01-Apr-2015
"1,939",02-Apr-2015
"1,942",07-Apr-2015
"1,944",08-Apr-2015
"1,947",09-Apr-2015
"1,940",10-Apr-2015
"1,953",13-Apr-2015
"1,967",14-Apr-2015
"1,945",15-Apr-2015
"1,964",16-Apr-2015
"1,938",17-Apr-2015
"1,905",20-Apr-2015
"1,902",21-Apr-2015
"1,900",22-Apr-2015
"1,916",23-Apr-2015
"1,965",24-Apr-2015
"1,980",27-Apr-2015
"1,971",28-Apr-2015
"1,966",29-Apr-2015
"1,992",30-Apr-2015
"1,974",01-May-2015
"2,002",05-May-2015
"1,989",06-May-2015
"1,995",07-May-2015
"1,980",08-May-2015
"2,018",11-May-2015
"2,040",12-May-2015
"2,046",13-May-2015
"2,049",14-May-2015
"2,068",15-May-2015
"2,079",18-May-2015
"2,098",19-May-2015
"2,084",20-May-2015
"2,096",21-May-2015
"2,112",22-May-2015
"2,119",26-May-2015
"2,126",27-May-2015
"2,125",28-May-2015
"2,107",29-May-2015
"2,094",01-Jun-2015
"2,111",02-Jun-2015
"2,113",03-Jun-2015
"2,102",04-Jun-2015
"2,112",05-Jun-2015
"2,110",08-Jun-2015
"2,097",09-Jun-2015
"2,096",10-Jun-2015
"2,087",11-Jun-2015
"2,102",12-Jun-2015
"2,137",15-Jun-2015
"2,147",16-Jun-2015
"2,128",17-Jun-2015
"2,145",18-Jun-2015
"2,120",19-Jun-2015
"2,135",22-Jun-2015
"2,124",23-Jun-2015
"2,146",24-Jun-2015
"2,138",25-Jun-2015
"2,168",26-Jun-2015
"2,169",29-Jun-2015
"2,139",30-Jun-2015
"2,155",01-Jul-2015
"2,163",02-Jul-2015
"2,159",03-Jul-2015
"2,146",06-Jul-2015
"2,155",07-Jul-2015
"2,161",08-Jul-2015
"2,180",09-Jul-2015
"2,184",10-Jul-2015
"2,182",13-Jul-2015
"2,214",14-Jul-2015
"2,207",15-Jul-2015
"2,194",16-Jul-2015
"2,217",17-Jul-2015
"2,222",20-Jul-2015
"2,223",21-Jul-2015
"2,180",22-Jul-2015
"2,165",23-Jul-2015
"2,131",24-Jul-2015
"2,131",27-Jul-2015
"2,134",28-Jul-2015
"2,139",29-Jul-2015
"2,144",30-Jul-2015
"2,131",31-Jul-2015
"2,110",03-Aug-2015
"2,102",04-Aug-2015
"2,068",05-Aug-2015
"2,033",06-Aug-2015
"2,079",07-Aug-2015
"2,062",10-Aug-2015
"2,049",11-Aug-2015
"2,013",12-Aug-2015
"2,024",13-Aug-2015
"2,020",14-Aug-2015
"2,017",17-Aug-2015
"2,032",18-Aug-2015
"2,061",19-Aug-2015
"2,067",20-Aug-2015
"2,036",21-Aug-2015
"2,040",24-Aug-2015
"2,050",25-Aug-2015
"2,068",26-Aug-2015
"2,081",27-Aug-2015
"2,086",28-Aug-2015
"2,110",01-Sep-2015
"2,095",02-Sep-2015
"2,091",03-Sep-2015
"2,133",04-Sep-2015
"2,147",07-Sep-2015
"2,153",08-Sep-2015
"2,189",09-Sep-2015
"2,183",10-Sep-2015
"2,172",11-Sep-2015
"2,202",14-Sep-2015
"2,186",15-Sep-2015
"2,189",16-Sep-2015
"2,197",17-Sep-2015
"2,208",18-Sep-2015
"2,216",21-Sep-2015
"2,235",22-Sep-2015
"2,253",23-Sep-2015
"2,238",24-Sep-2015
"2,240",25-Sep-2015
"2,210",28-Sep-2015
"2,179",29-Sep-2015
"2,140",30-Sep-2015
"2,132",01-Oct-2015
"2,121",02-Oct-2015
"2,126",05-Oct-2015
"2,120",06-Oct-2015
"2,107",07-Oct-2015
"2,093",08-Oct-2015
"2,084",09-Oct-2015
"2,091",12-Oct-2015
"2,141",13-Oct-2015
"2,108",14-Oct-2015
"2,101",15-Oct-2015
"2,117",16-Oct-2015
"2,155",19-Oct-2015
"2,177",20-Oct-2015
"2,145",21-Oct-2015
"2,141",22-Oct-2015
"2,147",23-Oct-2015
"2,175",26-Oct-2015
"2,193",27-Oct-2015
"2,200",28-Oct-2015
"2,200",29-Oct-2015
"2,208",30-Oct-2015
"2,219",02-Nov-2015
"2,223",03-Nov-2015
"2,186",04-Nov-2015
"2,223",05-Nov-2015
"2,233",06-Nov-2015
"2,206",09-Nov-2015
"2,248",10-Nov-2015
"2,260",11-Nov-2015
"2,275",12-Nov-2015
"2,307",13-Nov-2015
"2,315",16-Nov-2015
"2,306",17-Nov-2015
"2,291",18-Nov-2015
"2,297",19-Nov-2015
"2,298",20-Nov-2015
"2,261",23-Nov-2015
"2,284",24-Nov-2015
"2,253",25-Nov-2015
"2,248",26-Nov-2015
"2,260",27-Nov-2015
"2,261",30-Nov-2015
"2,251",01-Dec-2015
"2,269",02-Dec-2015
"2,280",03-Dec-2015
"2,287",04-Dec-2015
"2,298",07-Dec-2015
"2,255",08-Dec-2015
"2,265",09-Dec-2015
"2,244",10-Dec-2015
"2,257",11-Dec-2015
"2,251",14-Dec-2015
"2,286",15-Dec-2015
"2,262",16-Dec-2015
"2,261",17-Dec-2015
"2,257",18-Dec-2015
"2,248",21-Dec-2015
"2,230",22-Dec-2015
"2,261",23-Dec-2015
"2,264",24-Dec-2015
"2,243",29-Dec-2015
"2,251",30-Dec-2015
"2,262",31-Dec-2015
"2,209",04-Jan-2016
"2,163",05-Jan-2016
"2,115",06-Jan-2016
"2,107",07-Jan-2016
"2,155",08-Jan-2016
"2,068",11-Jan-2016
"2,063",12-Jan-2016
"2,073",13-Jan-2016
"2,061",14-Jan-2016
"2,115",15-Jan-2016
"2,114",18-Jan-2016
"2,144",19-Jan-2016
"2,054",20-Jan-2016
"2,082",21-Jan-2016
"2,084",22-Jan-2016
"2,049",25-Jan-2016
"2,041",26-Jan-2016
"2,005",27-Jan-2016
"2,012",28-Jan-2016
"2,009",29-Jan-2016
"2,067",01-Feb-2016
"1,990",02-Feb-2016
"2,015",03-Feb-2016
"1,969",04-Feb-2016
"1,990",05-Feb-2016
"2,058",08-Feb-2016
"2,037",09-Feb-2016
"2,046",10-Feb-2016
"2,012",11-Feb-2016
"2,060",12-Feb-2016
"2,037",15-Feb-2016
"2,052",16-Feb-2016
"2,073",17-Feb-2016
"2,109",18-Feb-2016
"2,058",19-Feb-2016
"2,108",22-Feb-2016
"2,125",23-Feb-2016
"2,176",24-Feb-2016
"2,195",25-Feb-2016
"2,161",26-Feb-2016
"2,215",29-Feb-2016
"2,198",01-Mar-2016
"2,192",02-Mar-2016
"2,185",03-Mar-2016
"2,216",04-Mar-2016
"2,215",07-Mar-2016
"2,196",08-Mar-2016
"2,224",09-Mar-2016
"2,239",10-Mar-2016
"2,232",11-Mar-2016
"2,220",14-Mar-2016
"2,258",15-Mar-2016
"2,261",16-Mar-2016
"2,260",17-Mar-2016
"2,256",18-Mar-2016
"2,238",21-Mar-2016
"2,235",22-Mar-2016
"2,211",23-Mar-2016
"2,202",24-Mar-2016
"2,186",29-Mar-2016
"2,171",30-Mar-2016
"2,156",31-Mar-2016
"2,127",01-Apr-2016
"2,108",04-Apr-2016
"2,132",05-Apr-2016
"2,149",06-Apr-2016
"2,124",07-Apr-2016
"2,136",08-Apr-2016
"2,146",11-Apr-2016
"2,166",12-Apr-2016
"2,165",13-Apr-2016
"2,197",14-Apr-2016
"2,184",15-Apr-2016
"2,212",18-Apr-2016
"2,221",19-Apr-2016
"2,232",20-Apr-2016
"2,247",21-Apr-2016
"2,270",22-Apr-2016
"2,266",25-Apr-2016
"2,287",26-Apr-2016
"2,279",27-Apr-2016
"2,269",28-Apr-2016
"2,313",29-Apr-2016
"2,300",03-May-2016
"2,299",04-May-2016
"2,274",05-May-2016
"2,225",06-May-2016
"2,236",09-May-2016
"2,253",10-May-2016
"2,240",11-May-2016
"2,201",12-May-2016
"2,180",13-May-2016
"2,157",16-May-2016
"2,133",17-May-2016
"2,141",18-May-2016
"2,120",19-May-2016
"2,148",20-May-2016
"2,214",23-May-2016
"2,194",24-May-2016
"2,170",25-May-2016
"2,167",26-May-2016
"2,210",27-May-2016
"2,238",31-May-2016
"2,237",01-Jun-2016
"2,249",02-Jun-2016
"2,241",03-Jun-2016
"2,258",06-Jun-2016
"2,257",07-Jun-2016
"2,253",08-Jun-2016
"2,258",09-Jun-2016
"2,276",10-Jun-2016
"2,299",13-Jun-2016
"2,308",14-Jun-2016
"2,325",15-Jun-2016
"2,296",16-Jun-2016
"2,286",17-Jun-2016
"2,263",20-Jun-2016
"2,270",21-Jun-2016
"2,281",22-Jun-2016
"2,286",23-Jun-2016
"2,343",24-Jun-2016
"2,395",27-Jun-2016
"2,395",28-Jun-2016
"2,390",29-Jun-2016
"2,385",30-Jun-2016
"2,404",01-Jul-2016
"2,417",04-Jul-2016
"2,485",05-Jul-2016
"2,525",06-Jul-2016
"2,549",07-Jul-2016
"2,546",08-Jul-2016
"2,564",11-Jul-2016
"2,545",12-Jul-2016
"2,577",13-Jul-2016
"2,522",14-Jul-2016
"2,450",15-Jul-2016
"2,470",18-Jul-2016
"2,437",19-Jul-2016
"2,417",20-Jul-2016
"2,362",21-Jul-2016
"2,384",22-Jul-2016
"2,347",25-Jul-2016
"2,342",26-Jul-2016
"2,352",27-Jul-2016
"2,332",28-Jul-2016
"2,297",29-Jul-2016
"2,356",01-Aug-2016
"2,323",02-Aug-2016
"2,379",03-Aug-2016
"2,404",04-Aug-2016
"2,420",05-Aug-2016
"2,404",08-Aug-2016
"2,390",09-Aug-2016
"2,420",10-Aug-2016
"2,413",11-Aug-2016
"2,420",12-Aug-2016
"2,468",15-Aug-2016
"2,485",16-Aug-2016
"2,500",17-Aug-2016
"2,512",18-Aug-2016
"2,492",19-Aug-2016
"2,406",22-Aug-2016
"2,434",23-Aug-2016
"2,415",24-Aug-2016
"2,426",25-Aug-2016
"2,429",26-Aug-2016
"2,361",30-Aug-2016
"2,359",31-Aug-2016
"2,311",01-Sep-2016
"2,290",02-Sep-2016
"2,288",05-Sep-2016
"2,277",06-Sep-2016
"2,281",07-Sep-2016
"2,274",08-Sep-2016
"2,189",09-Sep-2016
"2,207",12-Sep-2016
"2,215",13-Sep-2016
"2,245",14-Sep-2016
"2,274",15-Sep-2016
"2,246",16-Sep-2016
"2,298",19-Sep-2016
"2,305",20-Sep-2016
"2,308",21-Sep-2016
"2,320",22-Sep-2016
"2,290",23-Sep-2016
"2,273",26-Sep-2016
"2,285",27-Sep-2016
"2,263",28-Sep-2016
"2,212",29-Sep-2016
"2,223",30-Sep-2016
"2,267",03-Oct-2016
"2,295",04-Oct-2016
"2,311",05-Oct-2016
"2,279",06-Oct-2016
"2,319",07-Oct-2016
"2,230",10-Oct-2016
"2,249",11-Oct-2016
"2,232",12-Oct-2016
"2,251",13-Oct-2016
"2,268",14-Oct-2016
"2,246",17-Oct-2016
"2,224",18-Oct-2016
"2,238",19-Oct-2016
"2,237",20-Oct-2016
"2,235",21-Oct-2016
"2,231",24-Oct-2016
"2,263",25-Oct-2016
"2,277",26-Oct-2016
"2,272",27-Oct-2016
"2,279",28-Oct-2016
"2,262",31-Oct-2016
"2,229",01-Nov-2016
"2,226",02-Nov-2016
"2,192",03-Nov-2016
"2,103",04-Nov-2016
"2,045",07-Nov-2016
"2,064",08-Nov-2016
"2,050",09-Nov-2016
"2,055",10-Nov-2016
"2,068",11-Nov-2016
"2,034",14-Nov-2016
"2,019",15-Nov-2016
"2,034",16-Nov-2016
"2,031",17-Nov-2016
"2,057",18-Nov-2016
"2,040",21-Nov-2016
"2,055",22-Nov-2016
"2,060",23-Nov-2016
"2,057",24-Nov-2016
"2,044",25-Nov-2016
"2,033",28-Nov-2016
"1,993",29-Nov-2016
"1,964",30-Nov-2016
"1,961",01-Dec-2016
"1,901",02-Dec-2016
"1,861",05-Dec-2016
"1,830",06-Dec-2016
"1,808",07-Dec-2016
"1,773",08-Dec-2016
"1,698",09-Dec-2016
"1,732",12-Dec-2016
"1,754",13-Dec-2016
"1,829",14-Dec-2016
"1,823",15-Dec-2016
"1,818",16-Dec-2016
"1,863",19-Dec-2016
"1,844",20-Dec-2016
"1,852",21-Dec-2016
"1,802",22-Dec-2016
"1,816",23-Dec-2016
"1,805",28-Dec-2016
"1,767",29-Dec-2016
"1,732",30-Dec-2016
"1,757",03-Jan-2017
"1,806",04-Jan-2017
"1,809",05-Jan-2017
"1,821",06-Jan-2017
"1,781",09-Jan-2017
"1,798",10-Jan-2017
"1,751",11-Jan-2017
"1,811",12-Jan-2017
"1,797",13-Jan-2017
"1,792",16-Jan-2017
"1,792",17-Jan-2017
"1,799",18-Jan-2017
"1,758",19-Jan-2017
"1,748",20-Jan-2017
"1,746",23-Jan-2017
"1,757",24-Jan-2017
"1,747",25-Jan-2017
"1,720",26-Jan-2017
"1,696",27-Jan-2017
"1,687",30-Jan-2017
"1,686",31-Jan-2017
"1,686",01-Feb-2017
"1,687",02-Feb-2017
"1,687",03-Feb-2017
"1,676",06-Feb-2017
"1,641",07-Feb-2017
"1,624",08-Feb-2017
"1,622",09-Feb-2017
"1,598",10-Feb-2017
"1,558",13-Feb-2017
"1,540",14-Feb-2017
"1,602",15-Feb-2017
"1,641",16-Feb-2017
"1,613",17-Feb-2017
"1,599",20-Feb-2017
"1,601",21-Feb-2017
"1,594",22-Feb-2017
"1,617",23-Feb-2017
"1,590",24-Feb-2017
"1,578",27-Feb-2017
"1,529",28-Feb-2017
"1,525",01-Mar-2017
"1,561",02-Mar-2017
"1,590",03-Mar-2017
"1,577",06-Mar-2017
"1,580",07-Mar-2017
"1,576",08-Mar-2017
"1,572",09-Mar-2017
"1,597",10-Mar-2017
"1,663",13-Mar-2017
"1,696",14-Mar-2017
"1,683",15-Mar-2017
"1,678",16-Mar-2017
"1,636",17-Mar-2017
"1,722",20-Mar-2017
"1,730",21-Mar-2017
"1,744",22-Mar-2017
"1,750",23-Mar-2017
"1,714",24-Mar-2017
"1,719",27-Mar-2017
"1,708",28-Mar-2017
"1,686",29-Mar-2017
"1,683",30-Mar-2017
"1,679",31-Mar-2017
"1,689",03-Apr-2017
"1,696",04-Apr-2017
"1,691",05-Apr-2017
"1,671",06-Apr-2017
"1,614",07-Apr-2017
"1,579",10-Apr-2017
"1,590",11-Apr-2017
"1,568",12-Apr-2017
"1,522",13-Apr-2017
"1,497",18-Apr-2017
"1,449",19-Apr-2017
"1,385",20-Apr-2017
"1,423",21-Apr-2017
"1,390",24-Apr-2017
"1,418",25-Apr-2017
"1,445",26-Apr-2017
"1,435",27-Apr-2017
"1,403",28-Apr-2017
"1,384",02-May-2017
"1,359",03-May-2017
"1,411",04-May-2017
"1,432",05-May-2017
"1,498",08-May-2017
"1,495",09-May-2017
"1,493",10-May-2017
"1,495",11-May-2017
"1,536",12-May-2017
"1,570",15-May-2017
"1,578",16-May-2017
"1,589",17-May-2017
"1,605",18-May-2017
"1,563",19-May-2017
"1,566",22-May-2017
"1,554",23-May-2017
"1,468",24-May-2017
"1,449",25-May-2017
"1,495",26-May-2017
"1,582",30-May-2017
"1,583",31-May-2017
"1,571",01-Jun-2017
"1,554",02-Jun-2017
"1,541",05-Jun-2017
"1,540",06-Jun-2017
"1,530",07-Jun-2017
"1,536",08-Jun-2017
"1,605",09-Jun-2017
"1,657",12-Jun-2017
"1,622",13-Jun-2017
"1,630",14-Jun-2017
"1,631",15-Jun-2017
"1,607",16-Jun-2017
"1,550",19-Jun-2017
"1,555",20-Jun-2017
"1,512",21-Jun-2017
"1,488",22-Jun-2017
"1,520",23-Jun-2017
"1,490",26-Jun-2017
"1,500",27-Jun-2017
"1,504",28-Jun-2017
"1,486",29-Jun-2017
"1,533",30-Jun-2017
"1,547",03-Jul-2017
"1,535",04-Jul-2017
"1,539",05-Jul-2017
"1,506",06-Jul-2017
"1,487",07-Jul-2017
"1,458",10-Jul-2017
"1,443",11-Jul-2017
"1,452",12-Jul-2017
"1,500",13-Jul-2017
"1,505",14-Jul-2017
"1,507",17-Jul-2017
"1,512",18-Jul-2017
"1,533",19-Jul-2017
"1,548",20-Jul-2017
"1,561",21-Jul-2017
"1,554",24-Jul-2017
"1,521",25-Jul-2017
"1,506",26-Jul-2017
"1,565",27-Jul-2017
"1,595",28-Jul-2017
"1,590",31-Jul-2017
"1,561",01-Aug-2017
"1,580",02-Aug-2017
"1,594",03-Aug-2017
"1,563",04-Aug-2017
"1,584",07-Aug-2017
"1,576",08-Aug-2017
"1,557",09-Aug-2017
"1,538",10-Aug-2017
"1,542",11-Aug-2017
"1,492",14-Aug-2017
"1,459",15-Aug-2017
"1,446",16-Aug-2017
"1,464",17-Aug-2017
"1,481",18-Aug-2017
"1,482",21-Aug-2017
"1,481",22-Aug-2017
"1,472",23-Aug-2017
"1,489",24-Aug-2017
"1,514",25-Aug-2017
"1,528",29-Aug-2017
"1,500",30-Aug-2017
"1,503",31-Aug-2017
"1,503",01-Sep-2017
"1,497",04-Sep-2017
"1,498",05-Sep-2017
"1,459",06-Sep-2017
"1,432",07-Sep-2017
"1,436",08-Sep-2017
"1,427",11-Sep-2017
"1,432",12-Sep-2017
"1,459",13-Sep-2017
"1,466",14-Sep-2017
"1,484",15-Sep-2017
"1,474",18-Sep-2017
"1,468",19-Sep-2017
"1,480",20-Sep-2017
"1,492",21-Sep-2017
"1,472",22-Sep-2017
"1,470",25-Sep-2017
"1,473",26-Sep-2017
"1,498",27-Sep-2017
"1,476",28-Sep-2017
"1,516",29-Sep-2017
"1,529",02-Oct-2017
"1,554",03-Oct-2017
"1,558",04-Oct-2017
"1,579",05-Oct-2017
"1,593",06-Oct-2017
"1,533",09-Oct-2017
"1,547",10-Oct-2017
"1,583",11-Oct-2017
"1,580",12-Oct-2017
"1,566",13-Oct-2017
"1,537",16-Oct-2017
"1,556",17-Oct-2017
"1,560",18-Oct-2017
"1,596",19-Oct-2017
"1,592",20-Oct-2017
"1,580",23-Oct-2017
"1,561",24-Oct-2017
"1,548",25-Oct-2017
"1,576",26-Oct-2017
"1,573",27-Oct-2017
"1,571",30-Oct-2017
"1,553",31-Oct-2017
"1,571",01-Nov-2017
"1,550",02-Nov-2017
"1,559",03-Nov-2017
"1,585",06-Nov-2017
"1,596",07-Nov-2017
"1,629",08-Nov-2017
"1,632",09-Nov-2017
"1,642",10-Nov-2017
"1,638",13-Nov-2017
"1,606",14-Nov-2017
"1,581",15-Nov-2017
"1,587",16-Nov-2017
"1,577",17-Nov-2017
"1,544",20-Nov-2017
"1,544",21-Nov-2017
"1,552",22-Nov-2017
"1,542",23-Nov-2017
"1,533",24-Nov-2017
"1,503",27-Nov-2017
"1,487",28-Nov-2017
"1,496",29-Nov-2017
"1,444",30-Nov-2017
"1,438",01-Dec-2017
"1,406",04-Dec-2017
"1,364",05-Dec-2017
"1,344",06-Dec-2017
"1,326",07-Dec-2017
"1,336",08-Dec-2017
"1,329",11-Dec-2017
"1,371",12-Dec-2017
"1,414",13-Dec-2017
"1,411",14-Dec-2017
"1,407",15-Dec-2017
"1,420",18-Dec-2017
"1,410",19-Dec-2017
"1,420",20-Dec-2017
"1,407",21-Dec-2017
"1,379",22-Dec-2017
"1,366",27-Dec-2017
"1,393",28-Dec-2017
"1,378",29-Dec-2017
"1,383",02-Jan-2018
"1,374",03-Jan-2018
"1,367",04-Jan-2018
"1,364",05-Jan-2018
"1,371",08-Jan-2018
"1,376",09-Jan-2018
"1,404",10-Jan-2018
"1,396",11-Jan-2018
"1,380",12-Jan-2018
"1,404",15-Jan-2018
"1,391",16-Jan-2018
"1,417",17-Jan-2018
"1,403",18-Jan-2018
"1,380",19-Jan-2018
"1,370",22-Jan-2018
"1,364",23-Jan-2018
"1,357",24-Jan-2018
"1,356",25-Jan-2018
"1,381",26-Jan-2018
"1,370",29-Jan-2018
"1,385",30-Jan-2018
"1,399",31-Jan-2018
"1,408",01-Feb-2018
"1,455",02-Feb-2018
"1,457",05-Feb-2018
"1,462",06-Feb-2018
"1,448",07-Feb-2018
"1,460",08-Feb-2018
"1,468",09-Feb-2018
"1,435",12-Feb-2018
"1,446",13-Feb-2018
"1,463",14-Feb-2018
"1,476",15-Feb-2018
"1,484",16-Feb-2018
"1,483",19-Feb-2018
"1,497",20-Feb-2018
"1,519",21-Feb-2018
"1,510",22-Feb-2018
"1,532",23-Feb-2018
"1,551",26-Feb-2018
"1,568",27-Feb-2018
"1,574",28-Feb-2018
"1,602",01-Mar-2018
"1,638",02-Mar-2018
"1,729",05-Mar-2018
"1,750",06-Mar-2018
"1,749",07-Mar-2018
"1,807",08-Mar-2018
"1,771",09-Mar-2018
"1,822",12-Mar-2018
"1,813",13-Mar-2018
"1,787",14-Mar-2018
"1,796",15-Mar-2018
"1,796",16-Mar-2018
"1,731",19-Mar-2018
"1,756",20-Mar-2018
"1,775",21-Mar-2018
"1,786",22-Mar-2018
"1,821",23-Mar-2018
"1,820",26-Mar-2018
"1,770",27-Mar-2018
"1,796",28-Mar-2018
"1,753",29-Mar-2018
"1,733",03-Apr-2018
"1,725",04-Apr-2018
"1,728",05-Apr-2018
"1,685",06-Apr-2018
"1,724",09-Apr-2018
"1,710",10-Apr-2018
"1,741",11-Apr-2018
"1,728",12-Apr-2018
"1,735",13-Apr-2018
"1,791",16-Apr-2018
"1,787",17-Apr-2018
"1,836",18-Apr-2018
"1,838",19-Apr-2018
"1,788",20-Apr-2018
"1,783",23-Apr-2018
"1,804",24-Apr-2018
"1,812",25-Apr-2018
"1,829",26-Apr-2018
"1,837",27-Apr-2018
"1,856",30-Apr-2018
"1,887",01-May-2018
"1,881",02-May-2018
"1,897",03-May-2018
"1,884",04-May-2018
"1,866",08-May-2018
"1,870",09-May-2018
"1,866",10-May-2018
"1,855",11-May-2018
"1,822",14-May-2018
"1,813",15-May-2018
"1,895",16-May-2018
"1,856",17-May-2018
"1,882",18-May-2018
"1,863",21-May-2018
"1,857",22-May-2018
"1,882",23-May-2018
"1,865",24-May-2018
"1,844",25-May-2018
"1,815",29-May-2018
"1,821",30-May-2018
"1,773",31-May-2018
"1,760",01-Jun-2018
"1,693",04-Jun-2018
"1,639",05-Jun-2018
"1,646",06-Jun-2018
"1,615",07-Jun-2018
"1,689",08-Jun-2018
"1,676",11-Jun-2018
"1,685",12-Jun-2018
"1,636",13-Jun-2018
"1,687",14-Jun-2018
"1,750",15-Jun-2018
"1,747",18-Jun-2018
"1,784",19-Jun-2018
"1,845",20-Jun-2018
"1,832",21-Jun-2018
"1,835",22-Jun-2018
"1,834",25-Jun-2018
"1,827",26-Jun-2018
"1,820",27-Jun-2018
"1,885",28-Jun-2018
"1,898",29-Jun-2018
"1,906",02-Jul-2018
"1,868",03-Jul-2018
"1,860",04-Jul-2018
"1,897",05-Jul-2018
"1,876",06-Jul-2018
"1,867",09-Jul-2018
"1,882",10-Jul-2018
"1,867",11-Jul-2018
"1,862",12-Jul-2018
"1,860",13-Jul-2018
"1,885",16-Jul-2018
"1,743",17-Jul-2018
"1,709",18-Jul-2018
"1,693",19-Jul-2018
"1,699",20-Jul-2018
"1,678",23-Jul-2018
"1,653",24-Jul-2018
"1,646",25-Jul-2018
"1,693",26-Jul-2018
"1,648",27-Jul-2018
"1,646",30-Jul-2018
"1,601",31-Jul-2018
"1,529",01-Aug-2018
"1,536",02-Aug-2018
"1,525",03-Aug-2018
"1,583",06-Aug-2018
"1,542",07-Aug-2018
"1,554",08-Aug-2018
"1,539",09-Aug-2018
"1,544",10-Aug-2018
"1,537",13-Aug-2018
"1,529",14-Aug-2018
"1,532",15-Aug-2018
"1,539",16-Aug-2018
"1,534",17-Aug-2018
"1,557",20-Aug-2018
"1,592",21-Aug-2018
